video_id,comment_id,text,author,published_at,like_count
pByDJDUEbUA,UgwAYQHui5Vv_kjc0Yp4AaABAg,"I totally underneath you on the teacher part! Our maths teacher made us do whole exercises and then the theorems needed in them.. never been so confused.
But this video really helped so im doing better than before, i hope to improve more",@Acessangel,2023-09-28 07:33:32+00:00,9
pByDJDUEbUA,UgyJBbSzPm046M0wTLJ4AaABAg,Please sis make a video on physics ❤my physics is just out of the world😢.... How can i get good marks in physics,@Suv446,2023-09-28 02:00:22+00:00,0
pByDJDUEbUA,Ugxn4uvv57ref49RM1d4AaABAg,*secretly puts in watch later* yes. I have now... a way >:) LOL GOD BLESS!,@jmcruz_official,2023-09-28 01:45:18+00:00,0
pByDJDUEbUA,Ugzy9-mRHhugy8vFUbF4AaABAg,"Im kinda embarrassed to admit that i didnt pass school with math being one of many subjects i was so unmotivated with proceeding
But you are starting to help me feel motivated to go back to school soon",@PikRabbit,2023-09-27 20:51:37+00:00,218
pByDJDUEbUA,UgynXoVyBJAi0hy_Ynh4AaABAg,I’m already pretty good with math but these tips will help THANKS!,@EllieBlair-zj6pw,2023-09-27 20:19:56+00:00,0
pByDJDUEbUA,UgxddX-m4JsZNEvRC794AaABAg,The dress 😢🌷🌷🌷🌷🌷🌷🌷🌷🌷❤,@sameradly9380,2023-09-27 18:18:07+00:00,0
pByDJDUEbUA,UgwL0xW8c2bF-4NVD2x4AaABAg,"this girl is underrated
u saving my life lol 😁",@VanillaBalm2116,2023-09-27 08:59:47+00:00,0
pByDJDUEbUA,UgwiPPp_Z_FNncQWwUl4AaABAg,"Linear algebra differential equations is kicking my ass right now, I hope this helps =)",@SteelyEyedMissileManic,2023-09-27 03:54:50+00:00,0
pByDJDUEbUA,UgzQ-nMw5ZnuqWzFe4F4AaABAg,"My big thing is that I'm kinda scared of being like... too creative with math?? Or like, not creative in the right way. I rly dont know lmao",@pickled_ginger6391,2023-09-27 00:26:53+00:00,0
pByDJDUEbUA,UgxLtwFvnCO8ybLbdCd4AaABAg,Great videos!!!,@kennethstephani692,2023-09-26 13:47:37+00:00,0
pByDJDUEbUA,Ugz4o13Rh3Y1UhE0jk54AaABAg,Thanks for putting so many links in the description. You are so helpful.,@Cosmos3921,2023-09-26 05:26:08+00:00,2
pByDJDUEbUA,Ugxf_JKPX3AUmKSujC54AaABAg,"Hiiii Amyyy how are you?

I CAN RELATE SO MUCH WITH THE AMY IN THE INTRO

Amyyyy congratulations 


4:08 omggg thank you for mentioning me


Absolutely love the construction example, it's important to have more information rather than having more tools! Like if you know how to revise youll revise in an hour but if you dont know how to revise and you stare at the book for even hours you wont understand anything. 

Oh yes, some math teachers just tell you revise the formula but the truth is even if you know all the formulas but don't know where to use them, they are useless 

One of the tips i really liked was that, instead of thinking you dont know the question, apply what you already know. Amyy we started a new chapter and i was having difficulty identifying so i divided the questions into 2 parts and solved it although it was long i was able to solve it and that motivated me to try other questions as well!
And solving questions similar to the previous question even if you understood the concept is very important because before exam, while going through the notes we all think we know but many times when we see the paper we forget the concept.

It so so important to identify if you understand the concept or not, its easy to just memorise but it's hard to understand. Its better to understand the concept because once you UNDERSTAND everything becomes easy.

Amyyy thank you so much for this amazing video, you are helping soo soo many people with your knowledge. Stay happy and congratulations on 39.5k it's amazing to see how far youve come, you truly deserve this and so much more!

https://youtu.be/I6sCle8WkwA?si=76e3OYMOs9B8iS1Q 

Can you make a reaction video on this?",@asterialumin_2030,2023-09-25 23:12:41+00:00,0
pByDJDUEbUA,UgwTx5L8mdQRTEqPort4AaABAg,Am I the only one who couldn't grasp what just happened when she solved it the easier way? 😭,@Impaxels,2023-09-25 18:12:32+00:00,0
pByDJDUEbUA,UgxUNrXDjtQjgjLF6Qh4AaABAg,"hello! im a 7th grader doing geometry hn. i spent an entire summer learning math and recently I started struggling with basic problems from concepts I had learned before (counting, probability, etc.) it just doesn't seem like anything's clicking anymore. i hope I can rekindle my passion for math and eventually go back to, if not better than where I was before (esp since its like math counts tryouts season rn) Thanks wAmy!",@jessicaxi4000,2023-09-25 15:24:44+00:00,4
pByDJDUEbUA,Ugwbcvons7-PsAI3Ktx4AaABAg,"This actually helped my terrible math skills, thank you!",@cora4811,2023-09-25 02:44:20+00:00,28
pByDJDUEbUA,Ugz_rntK2X1Jnpdpy_14AaABAg,"The first question is a joke, it’s a slightly better question if you can’t include the circle in the area of the outside square",@cuomostan,2023-09-25 01:48:14+00:00,0
pByDJDUEbUA,UgwsU7e1wrtiDEPAo854AaABAg,"Ah the lifesaver posted just BEFORE the math exams
wamyy5 for the clutch!",@komalacool8716,2023-09-25 01:41:45+00:00,0
pByDJDUEbUA,UgzRwmEMe5XX6m8utYt4AaABAg,Isn’t it quarter 3:07 😢😢😢 help,@AliaAliaa-dv7fn,2023-09-24 17:46:07+00:00,0
pByDJDUEbUA,UgyMa81JVk26HBuRG7x4AaABAg,Pls make a video for physics especially numericals ❤,@vimla1978,2023-09-24 16:22:43+00:00,2
pByDJDUEbUA,UgyL5gp-ehCNoInbWfR4AaABAg,"As someone who has a math exam tomorrow thank you, you're an angel",@kookie_809,2023-09-24 16:13:54+00:00,0
pByDJDUEbUA,UgxCrjQt1rIpWDg-_lV4AaABAg,"Veil's Summary Notes:

This is How To ACE Math Step-By-Step.

- It's not about how many formulas you know. Instead, it's all about your problem solving skills and math sense.

But let's start with problem solving.

- Problem = Anything that humans pretend to have a missing piece of information to.
- Solution = That 'missing' piece of information which was never missing to begin with. 
- So To solve a problem, all you have to do is express the connections of this missing piece of information that isn't really missing, but always existed within the problem's context, yet people pretend it is missing just for the sake of challenging our mental capabilities.

Getting back to math sense, don't just learn excessive amounts of formulas without understanding HOW to use them in the first place. That's where your math sense comes in. 

Note: Math Sense = Math Skills.

The greater your Math Sense, the less you need to memorize.

Your Math Sense is basically the Cheat skill that will help you solve ANY Problem that comes your way in Math.

This is HOW You Acquire it;


1. Prioritize Understanding Over Memorizing.

For example, for the square root of 25, don't worry about memorizing the fact that; ""the square root of 25 is 5.""

Instead, focus on understanding the actual step by step process you need to take, to find the ""square root"" of something.

In other words, focus on understanding the meanings of each symbols and terms, especially the steps they require you to take.

Once you do understand these MAiN symbols/figures and what steps they require you to take, then you can do practice problems with ease.

You don't need to use any advanced memorization techniques once you understand, because when you do practice problems or your homeworks and assignments, then these operations will become engraved in your memory, whether you like it or not!


2. Break Your Math Problem into Parts.

Usually, we don't understand the foundations behind bigger math problems, that's why we tend to get stuck. Therefore, doing this will help spot our gaps in knowledge.

We know when we lack a certain knowledge when we look at the individual parts within the problem, and go, ""huh?""

If you don't understand some parts within that problem, then break those parts down even further untill you spot familiar concepts you can use to build on your understanding.

If you break down the parts within a problem, but still don't understand those parts, then KEEP Breaking Those Parts Down Further! Keep breaking them down to something sooo basic, that it is impossible for you to NOT understand it.


3. Review Fundamentals on a Deeper Level.

After you've understood the fundamentals of each parts within the problem on the previous step, now is the time to solidify those concepts!

Watch some extra videos or do some extra research to clarify why the steps work, as well as their origins.

This will deepen your understanding.

You can also do practice problems to test, strengthen, and gain feedback for your understanding. Either use materials provided by your teachers or find free resources online.

Note that these are fundamental problems and NOT similar to the original problem you were dealing with. These little problems are to help you gain an basic understanding inorder to add to the original problem you were working on. For example, you'll work on 1+1=2 as your fundamental problems before moving to your original problem, which could be something like 12+13=25.

Repeat this step as much as you feel like it. Your internal feeling of certainty will be your guide.


4. Put The Pieces Together, and Then Reference The Solution.

Basically, try solving the original question yourself, as well as others similar to it once you've nailed the fundamental practice problems. 

Do this without looking at the answer key.

If you get to a part and feel stuck, you still must NOT look at the answer key... Yet.

Because the mental strain you feel is How your brain forces itself to access the recent understandings you've just created during the first few steps leading up to here.

Staying in this state of discomfort whilst forcing yourself to figure it out (even if your answer key is right on the next page) will pay dividends later toward your Math Sense.

Only after a long while (over 20 minutes of being stuck on the same step) do you check the answe key. But before that, try do the following within your 20 minutes;

A) Write down everything you know that could be relevant.
B) Draw connections between what you know. You can use arrows or lines to show these.
C) Make your best attempt, showcasing the full thought process you have regarding the potential solution. Give your best guess here.

After doing these 3 do you check the answer key. You can then compare the provided solutions against your own, and  see how similar or different they are.

This is where the problem-solving skills get built, and your Math Sense as well.

Lastly, Math is NOT Memorizing. 
Knowing HOW Math Works will make you the master of your math class, and NOT the victim of difficult equations.

. . .

PS; If you want EVEN BETTER and MORE ORGANISED Study Tips Than This, then Check This Link ;-)

https://mailchi.mp/03cf88cc0a3c/7rpfce7bqy

...",@Veilsau,2023-09-24 15:54:11+00:00,19
pByDJDUEbUA,UgxaCOwYSvgrtZSwmNZ4AaABAg,"One quick question
How many times do you think a chapter should be revised before an exam? 
Like in one of your videos you said that you were overprepared for your physics exam and that is why you could get a 5 despite having a migraine an hour before. So how do we reach that *overprepared* state?",@gri_s,2023-09-24 14:42:58+00:00,14
pByDJDUEbUA,Ugwneb56yE42bdQ_uG94AaABAg,"till 8th grade I was taught to memorise math, but then I started developing an interest in physics and wanted to try and understand math. two years later, I have somehow pulled myself up from that state and into advanced math, but I still do not have a well-equipped math sense. I really look forward to figuring out how to do it. thank you for your work!!!",@yangene,2023-09-24 11:25:23+00:00,450
pByDJDUEbUA,UgwfL3hQfJGkjlaF9q14AaABAg,"omg that unit circle example with sin(-x) that u put in there really threw me off coz if anyone had asked me that id be like sin(-x) is obviously -sinx pfft but I don't know where that came from or why it is
this was extremely helpful tysmm",@Sara-vq2js,2023-09-24 09:48:06+00:00,0
pByDJDUEbUA,Ugw6lO_sXdcF_t0rFv54AaABAg,"Me being extremely harsh on myself and setting impossibly high standards, and crying after knowing that I can't solve it and that it's just too hard: uhmm....",@georginakosi5411,2023-09-24 08:32:15+00:00,0
pByDJDUEbUA,UgyjLGYQaFlwJ7fwrUt4AaABAg,And I would love to see you explain the unit circle,@mohammadthanni1303,2023-09-24 07:45:55+00:00,0
pByDJDUEbUA,UgzpfIh6bJ5PWLcwmpN4AaABAg,Your video is amazing 😊,@mohammadthanni1303,2023-09-24 07:42:38+00:00,0
pByDJDUEbUA,UgzC5jrnsziF7n6Tgvd4AaABAg,"last year I used to be REALLY good!!! I was motivated, understood everything and participated sooooo much in class! but this year I don't understand the topics and when I see everybody in my class solving everything in 5 seconds I feel so weird and dumb",@taironama,2023-09-24 07:41:55+00:00,0
pByDJDUEbUA,UgzSGTtfJQrDNnQ7SUF4AaABAg,"I took the ACT one time, and with no preparation. I made a 29 on it, but one thing surprised me. I got a 31 in math, and 25 in English. I think someone switched those numbers, because I was pretty sure of my answers in the English portion of the test, and I struggled with the math. It must have been somebody's idea of a joke.",@georgepalmer5497,2023-09-24 05:39:05+00:00,0
pByDJDUEbUA,UgwGe2cy9zueKRMAABZ4AaABAg,thank you!,@ADARSHSR-vh2fk,2023-09-24 04:25:00+00:00,0
pByDJDUEbUA,UgwXVEqfz-GqyTVmONp4AaABAg,i am also taking calc bc as a sophmore :00 but taking ap stats at the same time is impressive! i def agree with everything listed in the video. the reason i was able to successfully surpass my peers was by understanding every single concept involved! also i love love love khan academy,@shrinidhirudrashetty7524,2023-09-24 04:12:42+00:00,6
pByDJDUEbUA,UgzoJ_LaKjJCgsuzarR4AaABAg,"Got my trigonometry test tomorrow and I had no idea, guess I finally found some ways from here. Thanks Amy!",@viver_25,2023-09-24 03:57:04+00:00,16
pByDJDUEbUA,UgwhXkr9PhoxId-kaQh4AaABAg,literally me right now,@domstaruc-hw3gi,2023-09-24 01:18:04+00:00,0
pByDJDUEbUA,UgwGvvozmjIwGJ7W4RZ4AaABAg,"Hey Amy, I just wanted to let you know that I love your content and that you are changing the lives of thousands of kids across the world. Your math advice is truly fantastic, so I have a video request that I would greatly appreciate from you: training for math competitions. 

Without paying for courses like Brilliant, I'm not really sure what the best way to prepare for math competitions is. Sure, I could solve countless practice problems on AOPS, but I doubt that that's the most efficient way to improve. 

I would greatly appreciate a video on this. Thank you for everything you've done!",@Kratos-007,2023-09-24 01:07:18+00:00,6
pByDJDUEbUA,UgxtO91YjHGEO9ojZgR4AaABAg,"I feel insecure around math, and wow! My jaw dropped!😮",@RuthEllis-kd7dw,2023-09-24 00:20:21+00:00,4
pByDJDUEbUA,Ugww_Y2V-WThWflR4f14AaABAg,"✨Amaze✨ your friends with the trick solution at 01:24 ! See if they can solve it 👀

Crush math by subbing to my math channel 🔥: https://www.youtube.com/@thatmathlete 
My FREE time log workbook: https://wamy.ck.page/timelog",@wamyy5,2023-09-23 23:04:04+00:00,305
pByDJDUEbUA,UgyQRD4W8o9if9Ws06d4AaABAg,"i just took a pre calc test and got 77 percent, i thought I aced it but ig not. Ill try your effective practice methods and hopefully I can improve, thank you!!",@heemstr,2023-09-23 21:09:23+00:00,25
pByDJDUEbUA,Ugx_4TiZXSQnSfPqV_54AaABAg,"me actually repeating math is not memorizing. 11:03




Thanks for posting this video Amy, really helpful! <3",@DannyExe-sn2gj,2023-09-23 20:26:04+00:00,2
pByDJDUEbUA,UgyH3xrXFJsLx3H1N8J4AaABAg,"Can we get a math competition guide? No matter how much I study, I always get curb stomp.",@Oscar69328,2023-09-23 20:21:09+00:00,10
pByDJDUEbUA,UgzXpx3-h2B8muaCuQd4AaABAg,"i'm in my freshman year of highschool right now, your videos are so helpful for me!! thank you so much :) have a wonderful day <3",@dhimahii,2023-09-23 20:09:09+00:00,15
pByDJDUEbUA,Ugx5QZ0GyUq8fDRnKTZ4AaABAg,I just found your chanel today and I'm gonna follow..... So basically what happened is that even though I got good grades but it was all mEmOrIzInG and MeMoRiZiNg and that's why I actually never enjoyed maths but after I saw you video I realized what mistake I was doing and now I'm gonna correct it so wish me luck 🤞 My exams are due in 1 week,@shanvitiwari8832,2023-09-23 20:03:17+00:00,5
pByDJDUEbUA,UgyRtP3MJV2g7Au0D0J4AaABAg,"To be honest math is way easier than history😁 i used to hate math, like soo much that i had lost hope for my math exams. I used to fail in math, then i started to understand math more, i use some apps like khan academy etc which make me to think what i am trying to solve. Now i get good grades for math 🎉🎉",@shazanamariyam1639,2023-09-23 19:18:19+00:00,1032
pByDJDUEbUA,UgyelSq2diDlyAJDkWx4AaABAg,This is so valuable!! Thanks :),@KylerChin,2023-09-23 19:14:17+00:00,1
pByDJDUEbUA,UgzK3gQlbyVHdZe_A5d4AaABAg,"my maths has actually been improving once i realized that I actually need to understand what is happening and not memories the solutions, i found it easier to solve problems and now I get 80+ for maths",@RoseMbelu-i6c,2023-09-23 18:55:03+00:00,4353
pByDJDUEbUA,UgwSgmCqfGkUFRAJwBt4AaABAg,Jessie Smith Karla,@jessies16,2023-09-23 18:48:43+00:00,0
pByDJDUEbUA,Ugy4LxSTRR0WBVqUWgd4AaABAg,have you made a video about why you’re working as a management consultant while having a ChemE degree? i’m really curious about this. thank you!,@janesmith2883,2023-09-23 18:41:28+00:00,3
pByDJDUEbUA,UgyuNTyaDNkr364sfKt4AaABAg,If you can eliminate one or two answers on those tests your chances of guessing the right answer go way up.,@georgepalmer5497,2023-09-23 18:31:04+00:00,0
pByDJDUEbUA,UgwH56g4kVY9nVXQZzV4AaABAg,"In my class , we had students from Russia .  While most local students , including Americans were sweating and could not solve half of the problems, students from Russia aced through  the exam in 10 minutes or so. The secret ? European education ! Especially, good quality  and free during the times of Soviet Union. To make the story short. Russian students used formula to solve those equation that even made Professor raise his eyebrows. He even did not know this formula .",@slavvalb3933,2023-09-23 18:31:01+00:00,0
pByDJDUEbUA,UgzLlR-Uh9ODiNf5CSt4AaABAg,Secrets to ace Canonical Correlation and Multivariate regression 😂 ➗➖,@slavvalb3933,2023-09-23 18:27:16+00:00,0
pByDJDUEbUA,UgxEk44pQ15kL4OPG0F4AaABAg,Heyyyy I found your channel today and I am totally in love with your channel........and I really appreciate your hard work..........I love you and your channel so much....🥰......I am currently studying in 10th standard and I am going to apply your study tips in my life.......❤️✨,@Ujwala749,2023-09-23 18:17:01+00:00,1
pByDJDUEbUA,UgwiZ4o5-MpXlsoKQB14AaABAg,U are THE best sissy ❤,@vimla1978,2023-09-23 17:55:15+00:00,1
pByDJDUEbUA,UgyufX7jOUcjbCdB64N4AaABAg,Can i get into college without extra curriculars?,@moonieunknownie3000,2023-09-23 17:34:48+00:00,0
pByDJDUEbUA,UgyAh43cW-xGUQpctJZ4AaABAg,"Put effort into it! Extra or less it’s your learning. 

""intelligence is the ability to turn mere information into
valuable knowledge through your own internal gaze""",@esotericdoe,2023-09-23 17:27:49+00:00,10
pByDJDUEbUA,UgyMwwm58wa4zrod3Sx4AaABAg,Step 1: Be Asia-,@TheQuintessen,2023-09-23 17:03:43+00:00,0
pByDJDUEbUA,UgzTWGPXvul_tkFC4zt4AaABAg,3:04 no way anyone would get that answer without being taught how to solve it first 💀,@millicentwilson9567,2023-09-23 16:59:51+00:00,0
pByDJDUEbUA,UgwzupHZpszJUnSs3214AaABAg,Amy you're getting prettier by the day 😳 drop the skincare routine girl,@ari4342,2023-09-23 16:53:07+00:00,1
pByDJDUEbUA,UgxBo8z2w7U-wMObZLx4AaABAg,Heyyy !! As am International aspirant aiming for top colleges. Could you tell me what should I do as an High school junior?!,@snv203,2023-09-23 16:52:57+00:00,0
pByDJDUEbUA,UgyfulnUsOVcAqhRku54AaABAg,THANKS FOR CREATING AN AMAZING VIDEO🥰,@PHASE_LIFE,2023-09-23 16:50:08+00:00,1
pByDJDUEbUA,UgwNxkccLmaR7r13aw94AaABAg,Can you help me with algebra 1😢,@SulauraAbuzaid-f7c,2023-09-23 16:49:54+00:00,0
pByDJDUEbUA,UgxmCe_Ea1Pp76v5kxh4AaABAg,Thanky so much ❤,@goodvibezonly8613,2023-09-23 16:46:57+00:00,1
pByDJDUEbUA,Ugx3aE3FE_HzkUXiteR4AaABAg,My geometry test is on Monday... Thank you!,@DhruvaGadipathi,2023-09-23 16:35:56+00:00,8
pByDJDUEbUA,UgwiBcgscj1qP0ohp614AaABAg,"Hi Amy, I'm a sophomore and have been watching your videos for a long time and I wanna to ask you: Do good universities in the US look at freshmen grades? Because I didn't have the best freshmen grades and now I'm kinda worried",@idkwhattoputhere445,2023-09-23 16:30:05+00:00,5
pByDJDUEbUA,Ugz406pjCZSH_UJWqal4AaABAg,i love how you actually listen to your subscribers on what they want to learn! thank you sm!!,@ishanitaylorsversion,2023-09-23 16:27:55+00:00,134
pByDJDUEbUA,UgzUW-7dQnfoPvVrFHx4AaABAg,thank you for being so awesome!,@icantfixu,2023-09-23 16:25:26+00:00,2
pByDJDUEbUA,UgzhM6-FLf62wy6iIqd4AaABAg,Nice video!,@kabbybear,2023-09-23 16:25:12+00:00,1
k-DiCfOvJv4,UgwT9pv6w5G-YDM8xkl4AaABAg,I was so excited to not do maths next year…,@alyx_1-g4j,2023-02-01 11:33:32+00:00,0
KrUh0uL1DGg,UgzKrF2lcU5Xnb3l9zx4AaABAg,"Why? Most jobs don't require math. How about teaching a useful skill like public speaking, money management, or tax laws or something.",@izzeypally,2023-09-25 03:53:13+00:00,2
KrUh0uL1DGg,UgwkJRN0v96tvp4KXsp4AaABAg,I find this a little weird that American school have math and English from pre k- 12 grade,@teemarie5478,2023-09-25 01:02:04+00:00,0
KrUh0uL1DGg,UgxlEngT0cromr6_qNB4AaABAg,"You don't have to study language and math until 18, or the last year of high-school? Just wow! What is it they study instead?",@zeddez1005,2023-09-25 00:09:27+00:00,1
KrUh0uL1DGg,Ugwb0ersS0AGOL8BnCV4AaABAg,Lol schools are falling down u fool,@tkmiles3160,2023-09-24 14:02:54+00:00,0
KrUh0uL1DGg,UgxrgX6eBVn3qr4LBgZ4AaABAg,Maths and English till your 10 would make sense than after make it optional,@dan-theman97,2023-09-24 09:48:00+00:00,0
KrUh0uL1DGg,UgzOewQrZ8zQ4KOINgp4AaABAg,"This is so pointless. After gcses studying english is pointless and would just take up too much time, also i dont really know what type of maths schools are going to try to teach to students at A levels when there are so many students who already struggle with maths at gcse levels.",@cameronhuey7589,2023-09-24 03:42:30+00:00,1
KrUh0uL1DGg,UgxyRu7BbBhVEAWAamB4AaABAg,"How about some real world applications like how to file taxes or deal with finances? 

How many real world applications are there for advanced integrals or for solving a matrix? At least for most jobs it is exactly  0 ...",@John-bv1lx,2023-09-23 20:49:26+00:00,2
KrUh0uL1DGg,Ugy0ttYD2rThXv7s8ix4AaABAg,"I think its a good idea. So many ppl cant even speak English, even after years at school. Maybe they could leave once they reach a certain level?",@sheilahammond4260,2023-09-23 19:27:22+00:00,0
KrUh0uL1DGg,UgwBgywTrpr_l7z1XG94AaABAg,I'm surprised that this isn't already the case,@melanchorly7618,2023-09-23 16:52:36+00:00,7
KrUh0uL1DGg,UgzxHXNRKHWYaPrevZF4AaABAg,"I have dyslexia and I got a degree in mathematics at the university of Bristol. I hate studying any language or English. This is the type of thing that would get in the way of people with dyslexia having an education.

I hope anyone with dyslexia or any learning disability will be exempt from this moronic new plan.",@matthew_baynham,2023-09-23 16:26:52+00:00,3
KrUh0uL1DGg,UgxZPepgwlCAqS7-7RJ4AaABAg,This sounds good because theirs enough stupid people in the world already,@MineCraftPickAxeXL9,2023-09-23 15:31:50+00:00,0
KrUh0uL1DGg,Ugy2CPqdFBpBEdCNyVV4AaABAg,"Yeh I think what with the Covid and the youth missing out on critical learn time, and now this, the youth won’t ever have a say in parliament, because by time they finish university, the country will be finished",@jp-wd9qy,2023-09-23 15:23:34+00:00,3
KrUh0uL1DGg,UgxVdk52iKTOzKLaD0t4AaABAg,"If I see how many people my age can't do basic maths from the top of their heads or spell words correctly, it's probably a good thing.",@Shokkwavez,2023-09-23 15:15:02+00:00,3
KrUh0uL1DGg,Ugxl2f75UiYfG-CmCmt4AaABAg,And this vilolent vegetarian also putting taxes on meat,@hyderally8045,2023-09-23 15:04:29+00:00,1
KrUh0uL1DGg,Ugxo7HSbMDUCPtna-vZ4AaABAg,What.,@GhostGecko30,2023-09-23 14:33:18+00:00,0
34-zqBns5Qk,Ugy9wQgtYavbe3H7w-N4AaABAg,Is it fun or pun? 😂,@user-ju1fm8rn1g,2023-04-18 16:18:50+00:00,0
34-zqBns5Qk,UgwF5KBUZ2Jmsi40_NR4AaABAg,"This was great, how do you get members of the public to interview? Would love to bring something like this to my channel!",@junewstv,2023-01-12 21:53:20+00:00,1
34-zqBns5Qk,UgxfxfhPfD-L7RWrsUJ4AaABAg,Love this content! Keep up the good work!!,@junewstv,2023-01-12 21:52:38+00:00,1
34-zqBns5Qk,UgwdMX7MfEBtPUXGjZZ4AaABAg,I was giving the guy a massive speech 😂,@BenSmith-rg5cr,2023-01-08 21:23:40+00:00,3
34-zqBns5Qk,UgxPmmmWosgh_kgYFah4AaABAg,Thanks for this amazing interview I enjoyed chatting with you!,@Candice_145,2023-01-08 18:09:27+00:00,5
5BxmB0U0VwU,UgyIbucGCJKxHFsqz0F4AaABAg,"I WISH i had been required to talke maths till 18, and that there had been decent teachers , and tutoring for us who were not very good at it. b/c once i had a tutor i got an A...",@extanegautham8950,2023-04-23 02:22:51+00:00,0
32lebdCymaw,UgyaFISY0_OxWjYuyFh4AaABAg,17 billion dollars for smoking.waste money and healthy,@jaywantiupadhyaya7931,2023-12-21 03:21:00+00:00,0
32lebdCymaw,Ugxiyl2MLd-2xLPM6yx4AaABAg,No smoking.,@jaywantiupadhyaya7931,2023-12-21 03:18:09+00:00,0
32lebdCymaw,Ugxr98aq0vXZbAT0LQh4AaABAg,Health is wealth.,@jaywantiupadhyaya7931,2023-12-21 03:17:42+00:00,0
32lebdCymaw,UgzrdpQTpiEw3bZo8u14AaABAg,Best Healthcare around the world,@jaywantiupadhyaya7931,2023-12-21 03:17:01+00:00,0
32lebdCymaw,UgwadgvAGaMqJOcsN794AaABAg,Perfect!!,@jaywantiupadhyaya7931,2023-12-21 03:14:50+00:00,0
32lebdCymaw,UgxIn0W9E7fihzlRwFN4AaABAg,Work together. New business.,@jaywantiupadhyaya7931,2023-12-21 02:14:00+00:00,0
32lebdCymaw,Ugw_u512HIjwNGyyJb14AaABAg,Challenging- ?,@jaywantiupadhyaya7931,2023-12-21 02:12:10+00:00,0
32lebdCymaw,Ugz1Wnt31V8VfrkBAa94AaABAg,Hundreds-,@jaywantiupadhyaya7931,2023-12-21 02:11:24+00:00,0
32lebdCymaw,UgzMUecgKM-sDdl0GMJ4AaABAg,There’s more—,@jaywantiupadhyaya7931,2023-12-21 02:10:12+00:00,0
32lebdCymaw,UgwJgdUTVvxApaq9P6p4AaABAg,Should have a courage-,@jaywantiupadhyaya7931,2023-12-21 02:08:30+00:00,0
32lebdCymaw,Ugxf93jBe1moo3g4LsZ4AaABAg,"Being an Indian and highly educated, hard worker. Self confidence!One in a Million 🎉.Credit goes to parents.Parti of small business.What a vocabulary!like a fast running train.wants to get rid of inflation",@jaywantiupadhyaya7931,2023-12-21 02:01:15+00:00,3
32lebdCymaw,Ugzl4ZSDs9ZI603VmqB4AaABAg,Salute!,@jaywantiupadhyaya7931,2023-12-21 01:43:46+00:00,0
32lebdCymaw,Ugzs294XeZ-oQsSRkml4AaABAg,"all politicians start with emigrants to get votes, but in the end they are all idiots, they just steal for themselves, emigrants should live in peace and politics should go to march, leave more people and don't lie",@alpobosanceros7878,2023-12-12 23:58:09+00:00,0
32lebdCymaw,Ugz4sROnawZnNkPGx_N4AaABAg,Good❤,@jivaramchaudhary5064,2023-12-11 17:29:28+00:00,0
32lebdCymaw,UgyBFDEvvTAx5Ai1Nj14AaABAg,"Don't trust a Hindu they pray to false gods fake rubbish
Honest have a look at the crap they say is god's
There's ONE GOD",@IanChrist-os3od,2023-12-03 18:35:03+00:00,0
32lebdCymaw,Ugz2wyrYqHBc64h31Pp4AaABAg,... and send it as defense production to the Ukraine or get stuffed.,@rudolfx1070,2023-11-27 10:59:27+00:00,0
32lebdCymaw,UgwWPrGU1bWpZinocIV4AaABAg,Tories con team out,@ImranKhan-g2m4q,2023-11-24 22:47:29+00:00,0
32lebdCymaw,UgypzYzps-bgyIExkdZ4AaABAg,"The country he loves & party  he lead  to cover up his wealth 

Plus top wages  my nephew is a medical practitioner in London queens Mary university hospital 

My brother is a chartered accountant plus ICMA 

We know what is happening in government . Why they charge so much tax ?",@JimmyDoggy-b1c,2023-11-22 23:46:38+00:00,0
32lebdCymaw,UgzrbvU3NO5Lf-McRMZ4AaABAg,😮😮mista SPIKA !!!  😮😮,@juvenalrosales6764,2023-11-20 04:56:07+00:00,0
32lebdCymaw,UgxSupHgMpVFcfKKiVt4AaABAg,Very nice  PM,@jayaprakashvelayudhan814,2023-11-16 13:06:10+00:00,0
32lebdCymaw,UgxjWj2HR6arM8p-aqF4AaABAg,"An  Eloquent speakers   Rishi & his wife. 

Ok aspiration run by DNA 
What about inspiration? 

How about Dosa ?",@JimmyDoggy-b1c,2023-11-12 16:59:37+00:00,0
32lebdCymaw,Ugz7tnL3O54HACIDu_d4AaABAg,"Wow, Rishi Sunak has taken most energy from his wife because her voice even accent very lovely ❤❤❤❤❤",@silverpoooint,2023-11-10 01:06:36+00:00,1
32lebdCymaw,UgxizJjLDWC3RSm143p4AaABAg,"Rishi sir, u r proud of all Indians, always for ever.",@riddhichavan7431,2023-11-04 20:07:42+00:00,2
32lebdCymaw,UgxUdyrPA7h_Tsp1y4t4AaABAg,Maybe the HS2 project will be reinstated when this government gets kicked out.  🤞🏽,@markdyer2574,2023-11-04 17:27:27+00:00,0
32lebdCymaw,UgwzgoCiBzOdNz22uIR4AaABAg,Шантаво шоу 😢,@m.georgieva6239,2023-11-03 23:26:39+00:00,0
32lebdCymaw,UgzHdWux90om1lHTJwF4AaABAg,"Treasonous lot, they have had 14yrs in power and this country is going to hell in a handcart, financial issues aside the country is just not a safe place to be anymore and is getting worse by the day and these cowards could not give a monkeys about the British citizens.",@JI7NKJ,2023-11-03 23:03:05+00:00,0
